datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,location
2011-07-02 07:00:00,1,1,0,2,5.33,13.0,9.6667,10.0,74,5,79,incheon
2012-06-21 02:00:00,3,0,1,2,5.67,7.33,5.3333,9.0,50,12,62,incheon
2012-02-05 02:00:00,3,0,0,2,8.33,11.0,8.0,9.0,53,18,71,busan
2012-12-03 18:00:00,4,0,1,1,20.5,24.24,68,6.0032,26,666,692,seoul
2011-07-18 09:00:00,2,0,1,1,13.67,9.67,8.3333,7.6667,33,6,39,incheon
2011-01-06 16:00:00,3,0,0,3,10.33,6.67,7.3333,5.6667,18,17,35,busan
2012-04-28 18:00:00,1,0,0,3,9.67,11.33,8.6667,5.6667,76,4,80,busan
2012-04-08 21:00:00,2,0,0,1,21.32,25,34,15.0013,53,77,130,seoul
2012-06-08 01:00:00,1,1,1,2,5.67,18.0,7.6667,6.3333,107,7,114,seoul
2012-07-12 23:00:00,3,1,0,1,13.33,11.0,10.0,4.3333,110,18,128,busan
2012-02-02 17:00:00,4,1,0,1,15.67,9.0,9.6667,8.0,9,10,19,busan
2011-10-12 22:00:00,3,1,0,1,5.33,8.67,6.0,3.3333,107,14,121,busan
2012-07-02 10:00:00,3,1,1,2,5.0,10.33,9.3333,9.3333,100,3,103,busan
2012-08-07 08:00:00,3,0,1,2,28.7,32.575,70,11.0014,41,664,705,seoul
2011-11-05 11:00:00,4,1,1,1,5.67,7.0,8.0,4.0,148,7,155,busan
2011-02-03 13:00:00,4,1,0,1,16.33,12.67,4.6667,10.0,105,10,115,incheon
2011-03-02 06:00:00,1,0,1,1,9.02,10.605,55,16.9979,1,39,40,seoul
2012-12-09 00:00:00,4,0,0,2,16.4,20.455,87,8.9981,15,103,118,seoul
2012-03-17 20:00:00,1,0,0,1,22.96,26.515,64,12.998,89,182,271,seoul
2011-01-06 16:00:00,1,1,1,3,14.0,19.0,9.0,5.0,45,10,55,busan
2011-01-18 08:00:00,4,1,0,3,8.0,9.33,8.6667,10.0,59,11,70,incheon
2011-06-08 09:00:00,4,1,1,3,10.67,11.33,6.0,9.6667,6,15,21,seoul
2012-07-16 17:00:00,2,1,0,1,4.67,7.0,4.0,5.0,37,8,45,incheon
2011-12-29 02:00:00,1,1,0,3,6.67,13.0,5.0,4.3333,118,10,128,incheon
2012-07-06 17:00:00,2,0,1,2,3.67,9.67,7.3333,6.3333,37,10,47,busan
2012-09-12 20:00:00,3,0,1,1,25.42,31.06,57,8.9981,38,432,470,seoul
2011-05-08 12:00:00,4,0,0,1,13.67,15.67,7.3333,3.6667,132,14,146,busan
2011-06-26 20:00:00,4,0,0,3,5.0,18.0,7.3333,9.3333,143,11,154,busan
2012-10-29 11:00:00,3,0,1,1,9.33,9.67,6.0,5.0,38,4,42,seoul
2011-07-09 03:00:00,1,1,1,1,15.33,19.0,3.3333,9.0,135,16,151,incheon
2012-04-22 12:00:00,1,1,0,2,5.0,16.0,9.0,7.0,140,6,146,busan
2011-02-28 13:00:00,3,0,1,2,11.33,11.33,7.6667,8.6667,57,16,73,incheon
2012-02-03 03:00:00,1,0,1,2,14.33,17.0,10.0,9.0,33,19,52,busan
2012-04-24 08:00:00,4,1,0,2,16.33,13.0,8.3333,8.6667,120,15,135,busan
2011-01-13 18:00:00,4,0,1,2,11.67,11.0,6.3333,6.6667,122,4,126,busan
2012-09-16 18:00:00,1,0,1,1,6.0,13.67,8.6667,9.0,119,13,132,busan
2011-12-09 22:00:00,2,0,0,1,9.33,7.67,4.0,5.6667,97,2,99,busan
2012-10-16 13:00:00,3,1,1,3,4.33,17.67,8.3333,8.0,129,2,131,incheon
2012-06-22 09:00:00,1,0,1,2,15.0,17.0,5.6667,8.3333,1,2,3,incheon
2012-05-22 23:00:00,2,0,1,1,5.67,18.0,5.0,7.0,82,7,89,busan
2012-02-11 09:00:00,1,0,0,3,9.02,12.12,93,7.0015,5,85,90,seoul
2012-11-17 18:00:00,4,0,0,1,10.0,16.0,8.0,4.6667,146,6,152,incheon
2011-09-07 01:00:00,2,0,1,1,15.67,18.0,6.6667,5.3333,149,11,160,busan
2012-02-23 02:00:00,2,1,0,1,15.67,11.0,5.3333,6.0,121,15,136,seoul
2011-05-16 00:00:00,4,1,1,1,16.0,9.0,7.3333,6.0,127,14,141,busan
2011-12-02 09:00:00,4,0,1,1,11.48,15.91,81,0,12,234,246,seoul
2012-12-02 06:00:00,4,1,1,1,14.0,9.33,9.6667,4.6667,150,7,157,incheon
2011-06-17 23:00:00,3,1,0,2,7.0,7.33,8.3333,4.6667,41,20,61,busan
2012-11-04 14:00:00,3,0,1,1,12.67,18.67,5.6667,3.6667,113,5,118,busan
2012-10-08 12:00:00,4,1,0,2,17.22,21.21,63,11.0014,74,267,341,seoul
2011-08-25 21:00:00,2,1,1,2,10.67,12.33,8.3333,4.0,31,1,32,seoul
2012-06-11 00:00:00,2,0,0,2,15.67,17.0,6.6667,5.6667,39,16,55,busan
2012-06-04 10:00:00,2,0,1,1,26.24,31.06,41,31.0009,67,120,187,seoul
2012-01-05 10:00:00,4,0,0,3,10.33,7.0,7.6667,3.3333,73,16,89,incheon
2012-02-02 16:00:00,2,0,0,3,9.67,7.67,7.3333,5.6667,23,4,27,incheon
2011-11-14 07:00:00,1,0,1,3,8.33,9.33,8.3333,4.6667,28,12,40,incheon
2011-08-13 19:00:00,4,0,1,1,7.33,8.33,4.3333,8.3333,98,10,108,incheon
2011-08-05 22:00:00,1,1,0,1,16.33,12.0,3.6667,8.6667,87,5,92,incheon
2012-10-30 11:00:00,2,0,1,3,8.0,12.0,4.6667,7.6667,55,10,65,seoul
2012-06-07 19:00:00,1,0,1,1,3.67,15.0,5.0,8.6667,20,16,36,busan
2011-09-18 00:00:00,1,0,0,2,15.67,16.67,5.3333,4.3333,18,15,33,busan
2012-12-13 06:00:00,2,0,1,1,15.67,16.0,6.0,7.3333,128,2,130,busan
2011-06-15 12:00:00,3,0,0,1,3.67,18.0,8.6667,7.6667,1,20,21,busan
2011-11-17 20:00:00,1,1,1,3,8.67,13.33,3.3333,7.3333,48,13,61,busan
2011-06-28 15:00:00,3,1,0,3,15.0,15.0,4.3333,3.6667,102,19,121,incheon
2012-10-28 17:00:00,4,1,1,1,3.33,17.0,7.6667,4.6667,64,15,79,incheon
2012-07-06 11:00:00,2,1,1,3,6.0,15.0,3.6667,7.0,51,16,67,incheon
2011-02-17 10:00:00,2,0,0,3,13.67,11.67,6.6667,6.3333,124,1,125,seoul
2012-10-01 10:00:00,4,0,1,1,22.14,25.76,56,0,44,135,179,seoul
2012-07-11 19:00:00,3,0,1,1,30.34,33.335,48,15.0013,73,560,633,seoul
2011-09-12 07:00:00,3,0,1,1,23.78,27.275,83,0,12,300,312,seoul
2012-12-21 02:00:00,2,0,0,1,3.67,10.0,9.0,5.3333,86,10,96,incheon
2011-04-20 00:00:00,1,0,0,3,9.67,17.0,5.3333,4.0,47,3,50,incheon
2012-07-10 18:00:00,3,0,1,3,28.7,33.335,74,15.0013,70,749,819,seoul
2011-12-30 00:00:00,4,0,1,3,12.33,13.0,8.6667,5.0,36,8,44,seoul
2011-10-07 12:00:00,3,1,0,2,4.0,6.67,4.6667,3.6667,104,1,105,seoul
2011-04-22 10:00:00,4,1,1,3,5.67,10.33,4.6667,9.3333,52,18,70,incheon
2011-06-08 03:00:00,1,1,1,2,15.0,9.33,4.3333,9.3333,91,7,98,busan
2012-05-16 11:00:00,3,1,1,3,13.33,14.67,5.6667,3.6667,64,20,84,busan
2011-05-06 10:00:00,2,0,1,2,22.14,25.76,49,22.0028,30,97,127,seoul
2011-03-11 12:00:00,1,1,0,1,3.33,16.0,6.3333,6.6667,77,11,88,incheon
2011-04-25 03:00:00,1,1,1,2,13.0,17.0,3.3333,8.0,119,19,138,seoul
2012-03-17 06:00:00,1,1,1,1,8.33,11.67,6.6667,6.6667,14,12,26,busan
2012-06-05 02:00:00,2,0,1,3,21.32,25,72,19.9995,0,8,8,seoul
2012-01-12 23:00:00,2,0,1,1,4.0,14.67,4.3333,4.3333,12,2,14,seoul
2012-05-20 01:00:00,1,0,0,1,15.33,16.67,8.0,5.0,112,5,117,busan
2012-01-25 22:00:00,1,1,1,2,12.0,11.33,7.0,6.0,4,6,10,busan
2011-10-09 18:00:00,4,0,0,3,9.33,16.0,6.3333,4.0,8,8,16,busan
2012-11-07 08:00:00,4,0,1,2,10.66,12.12,60,19.0012,18,583,601,seoul
2012-11-19 19:00:00,3,0,1,1,13.0,19.33,10.0,6.6667,59,3,62,seoul
2011-06-16 01:00:00,3,1,1,2,6.0,10.33,7.0,9.3333,24,16,40,busan
2012-03-21 18:00:00,4,0,1,1,14.67,19.0,9.0,5.0,20,17,37,busan
2011-12-14 21:00:00,3,1,0,1,8.33,9.67,9.6667,3.6667,134,6,140,incheon
2012-10-12 04:00:00,1,1,1,3,5.67,11.67,4.3333,10.0,136,4,140,incheon
2011-07-04 09:00:00,3,1,0,2,29.52,34.09,66,6.0032,142,96,238,seoul
2011-01-03 21:00:00,1,0,0,2,11.67,9.67,10.0,7.6667,80,6,86,busan
2012-09-16 23:00:00,3,0,0,1,22.14,25.76,68,7.0015,9,85,94,seoul
2011-09-06 21:00:00,3,0,1,3,22.14,25.76,88,19.0012,12,109,121,seoul
2012-12-12 23:00:00,4,0,0,1,9.67,16.33,10.0,4.3333,5,11,16,incheon
2012-07-16 08:00:00,3,0,1,1,30.34,34.85,66,7.0015,48,619,667,seoul
2011-05-07 22:00:00,2,1,1,1,5.0,18.0,8.0,4.6667,82,2,84,incheon
2011-11-04 03:00:00,4,0,1,1,5.33,14.33,4.0,10.0,111,11,122,seoul
2012-12-28 04:00:00,1,1,1,2,6.33,8.0,5.6667,4.0,11,7,18,seoul
2012-11-08 18:00:00,4,0,1,1,16.4,20.455,24,27.9993,16,491,507,seoul
2012-01-03 08:00:00,2,1,1,2,9.67,18.67,5.0,9.6667,21,20,41,busan
2011-04-10 14:00:00,2,0,0,1,20.5,24.24,72,12.998,148,133,281,seoul
2012-04-26 10:00:00,2,1,1,2,15.67,10.33,7.0,6.3333,24,14,38,incheon
2012-07-15 07:00:00,3,0,0,2,8.0,11.0,8.0,9.6667,63,4,67,incheon
2012-05-12 22:00:00,2,0,0,1,22.96,26.515,68,8.9981,62,212,274,seoul
2011-11-08 01:00:00,4,0,1,1,13.12,16.665,93,7.0015,3,8,11,seoul
2012-11-18 02:00:00,4,0,0,1,11.48,14.395,81,7.0015,8,65,73,seoul
2012-03-07 12:00:00,3,0,0,1,8.33,9.67,9.6667,3.3333,138,3,141,busan
2011-01-06 23:00:00,1,0,1,2,8.2,9.85,59,12.998,4,19,23,seoul
2011-08-02 19:00:00,3,0,1,2,35.26,37.88,36,15.0013,85,369,454,seoul
2012-04-18 12:00:00,1,0,1,1,16.0,18.33,5.3333,9.6667,10,9,19,seoul
2012-04-07 10:00:00,1,0,1,1,11.67,15.33,9.0,6.0,92,5,97,incheon
2012-05-24 16:00:00,3,0,1,3,13.67,19.33,7.0,6.6667,17,2,19,incheon
2012-09-25 23:00:00,1,0,1,3,12.33,17.33,8.3333,6.6667,14,15,29,busan
2011-06-08 08:00:00,2,1,1,2,16.0,16.67,9.0,9.3333,82,12,94,incheon
2011-08-28 11:00:00,4,1,0,2,3.33,18.67,4.3333,7.6667,8,15,23,seoul
2012-05-23 09:00:00,4,0,1,1,5.67,14.0,6.0,5.0,117,15,132,incheon
2011-12-28 11:00:00,4,1,0,1,13.0,16.67,3.6667,4.0,1,16,17,busan
2012-06-21 20:00:00,3,1,1,3,15.67,13.0,10.0,5.3333,34,9,43,incheon
2012-06-24 20:00:00,2,0,0,3,6.33,11.33,6.0,8.3333,48,13,61,busan
2011-04-25 21:00:00,2,0,1,2,6.33,15.67,5.0,9.0,70,8,78,seoul
2011-11-06 03:00:00,4,0,0,1,9.84,14.395,87,0,5,4,9,seoul
2012-04-30 05:00:00,1,1,1,3,6.67,9.33,10.0,5.3333,84,6,90,seoul
2011-12-02 09:00:00,2,1,0,1,9.0,15.33,8.0,8.0,52,9,61,busan
2011-08-15 10:00:00,2,0,1,1,5.0,15.33,3.3333,6.0,75,11,86,busan
2012-10-16 20:00:00,4,1,0,1,14.33,16.67,5.3333,10.0,80,7,87,incheon
2012-08-02 07:00:00,2,0,1,1,7.33,16.33,8.3333,6.3333,147,12,159,seoul
2011-07-21 12:00:00,1,1,0,1,8.0,13.67,7.6667,9.0,118,3,121,incheon
2011-06-04 20:00:00,4,1,0,1,4.67,12.33,5.3333,5.0,130,7,137,incheon
2011-09-28 06:00:00,1,0,1,3,16.0,9.67,8.0,7.3333,65,14,79,busan
2011-09-27 23:00:00,1,0,1,3,6.67,16.0,8.6667,5.6667,107,7,114,incheon
2011-01-08 13:00:00,1,0,1,2,5.67,15.33,8.3333,7.3333,19,3,22,incheon
2011-05-02 23:00:00,2,1,0,1,15.33,13.67,3.6667,6.6667,119,15,134,incheon
2011-08-07 08:00:00,3,1,1,1,12.0,7.67,8.6667,5.0,144,10,154,incheon
2012-06-25 08:00:00,4,0,0,3,4.67,15.0,9.6667,9.0,142,1,143,incheon
2012-10-13 08:00:00,4,1,1,3,14.0,12.33,8.3333,4.3333,25,10,35,incheon
2012-06-07 11:00:00,2,1,1,2,16.0,14.0,7.6667,10.0,7,13,20,incheon
2012-04-11 10:00:00,3,0,1,3,8.33,12.67,8.6667,4.0,83,3,86,busan
2011-04-28 13:00:00,1,0,0,1,8.67,13.0,7.6667,7.6667,66,10,76,busan
2011-04-07 04:00:00,1,0,1,2,6.33,12.0,5.6667,9.3333,39,8,47,busan
2011-06-10 07:00:00,3,1,0,1,16.67,15.33,4.0,7.6667,39,18,57,busan
2011-05-14 15:00:00,2,0,0,2,22.14,25.76,94,11.0014,73,221,294,seoul
2012-02-15 20:00:00,2,1,1,3,6.33,7.0,4.6667,3.6667,68,19,87,incheon
2011-01-15 00:00:00,3,1,1,3,12.67,10.67,7.0,10.0,53,17,70,seoul
2011-01-09 22:00:00,1,0,0,1,5.74,6.06,46,19.9995,5,10,15,seoul
2012-05-18 07:00:00,1,0,1,2,8.0,17.0,5.3333,7.3333,67,9,76,incheon
2011-07-29 13:00:00,1,1,0,2,9.33,12.0,6.3333,8.6667,60,17,77,busan
2011-07-05 12:00:00,3,1,1,3,16.67,13.0,5.3333,4.0,62,15,77,seoul
2012-09-08 10:00:00,1,0,0,1,9.33,19.0,6.6667,10.0,137,3,140,busan
2011-12-06 03:00:00,3,1,1,3,9.33,17.33,9.6667,9.0,6,9,15,seoul
2011-01-13 08:00:00,1,0,0,3,5.33,10.67,7.6667,7.6667,15,19,34,busan
2012-01-12 17:00:00,1,0,1,1,18.86,22.725,63,11.0014,23,472,495,seoul
2012-09-29 08:00:00,4,0,0,3,4.67,15.33,8.0,8.0,112,4,116,incheon
2012-01-18 05:00:00,1,0,1,1,13.94,14.395,46,35.0008,0,29,29,seoul
2012-08-30 08:00:00,3,1,1,1,16.0,12.67,9.0,6.0,55,15,70,seoul
2012-07-27 04:00:00,2,1,1,3,11.67,14.67,5.3333,8.3333,65,11,76,seoul
2012-11-04 19:00:00,2,1,1,1,12.67,12.0,7.0,8.3333,128,15,143,seoul
2011-09-02 21:00:00,4,1,0,1,13.67,12.0,9.3333,3.6667,37,8,45,busan
2011-08-13 18:00:00,2,1,0,1,16.33,19.33,7.3333,9.6667,7,1,8,busan
2011-04-17 11:00:00,2,0,0,1,18.86,22.725,41,27.9993,119,185,304,seoul
2011-01-15 04:00:00,1,0,1,1,4.67,14.67,5.0,8.0,93,19,112,seoul
2012-02-14 19:00:00,2,1,0,1,15.67,10.0,7.6667,5.6667,129,9,138,seoul
2012-03-11 15:00:00,2,0,0,1,6.0,15.33,6.3333,4.0,25,12,37,incheon
2012-06-24 21:00:00,1,1,0,2,7.0,14.0,9.0,9.0,5,17,22,incheon
2012-06-30 11:00:00,1,1,0,1,15.67,8.0,5.3333,7.6667,93,19,112,incheon
2012-08-22 14:00:00,1,0,1,1,8.0,19.33,6.6667,4.6667,136,10,146,busan
2012-11-22 18:00:00,1,0,1,2,6.67,19.33,8.3333,4.3333,20,15,35,incheon
2012-06-15 12:00:00,2,0,1,1,28.7,31.82,45,11.0014,111,292,403,seoul
2012-06-14 01:00:00,2,1,0,2,7.33,10.67,7.3333,10.0,85,8,93,seoul
2012-12-29 08:00:00,3,0,0,3,14.67,14.67,4.3333,6.6667,148,13,161,busan
2011-08-19 04:00:00,1,1,0,1,15.33,16.33,9.3333,6.0,1,12,13,seoul
2011-03-06 17:00:00,1,0,0,3,13.94,15.15,100,19.9995,2,23,25,seoul
2011-03-09 11:00:00,4,1,0,3,5.67,13.33,8.0,9.0,150,17,167,busan
2012-07-30 14:00:00,1,0,1,1,4.33,11.0,9.6667,5.0,66,2,68,busan
2011-08-24 21:00:00,2,0,1,1,4.67,9.33,9.3333,8.3333,117,15,132,busan
2012-10-17 01:00:00,3,0,0,3,12.33,15.67,6.0,9.6667,70,12,82,busan
2012-05-26 01:00:00,2,1,1,2,9.67,10.67,5.0,4.6667,39,1,40,incheon
2011-01-11 13:00:00,2,0,1,1,12.0,10.0,7.0,6.3333,132,1,133,seoul
2011-10-25 01:00:00,1,1,1,1,6.33,12.0,3.6667,7.6667,20,12,32,busan
2012-06-03 02:00:00,4,1,0,2,9.33,14.0,8.3333,8.3333,45,20,65,busan
2012-01-04 15:00:00,4,1,1,1,11.67,19.0,5.0,8.0,103,7,110,incheon
2012-11-09 14:00:00,3,0,1,3,9.33,16.67,5.6667,10.0,11,14,25,busan
2012-10-30 21:00:00,3,1,0,2,16.33,16.33,6.0,7.0,64,9,73,seoul
2012-05-29 17:00:00,2,0,1,2,16.0,12.67,4.0,3.6667,68,11,79,incheon
2012-03-22 09:00:00,2,0,1,2,13.67,15.33,8.6667,10.0,63,1,64,busan
2011-07-19 00:00:00,2,0,1,3,16.67,8.0,10.0,3.6667,81,3,84,incheon
2011-12-11 23:00:00,4,0,0,1,8.2,12.88,69,0,4,31,35,seoul
2012-02-19 22:00:00,1,0,0,3,9.84,12.88,75,6.0032,8,47,55,seoul
2011-10-09 03:00:00,4,0,0,1,18.04,21.97,88,0,10,20,30,seoul
2012-07-02 23:00:00,3,0,1,1,30.34,33.335,51,7.0015,12,90,102,seoul
2011-10-16 04:00:00,1,0,1,3,6.67,17.33,8.3333,5.3333,56,14,70,incheon
2011-01-07 13:00:00,1,1,0,1,9.33,13.33,7.3333,7.0,122,16,138,busan
2012-06-05 12:00:00,2,0,1,3,7.33,12.33,9.3333,4.6667,128,2,130,incheon
2011-05-01 16:00:00,2,0,0,2,20.5,24.24,72,12.998,75,139,214,seoul
2012-04-24 21:00:00,3,0,0,3,10.33,17.0,10.0,3.6667,137,5,142,busan
2012-10-20 23:00:00,4,1,0,2,6.67,20.0,5.0,6.3333,136,2,138,seoul
2012-05-07 22:00:00,2,0,1,2,5.0,12.0,4.6667,4.3333,33,1,34,seoul
2012-03-17 03:00:00,4,1,0,3,13.0,16.33,5.0,5.0,51,7,58,seoul
2012-06-26 00:00:00,3,1,0,1,15.33,11.33,4.6667,4.3333,71,15,86,busan
2011-08-22 00:00:00,4,1,0,3,11.67,9.0,8.6667,6.6667,93,12,105,incheon
2011-07-07 03:00:00,1,0,1,2,16.33,17.33,3.3333,6.0,5,13,18,incheon
2012-07-06 07:00:00,3,0,1,3,11.0,16.67,5.0,6.6667,82,3,85,busan
2011-09-29 10:00:00,4,0,0,3,13.33,7.0,3.3333,3.6667,99,4,103,seoul
2012-01-27 13:00:00,1,1,1,1,3.33,16.0,8.3333,6.0,78,9,87,busan
2012-01-18 04:00:00,1,0,0,2,8.67,11.67,5.3333,10.0,67,1,68,seoul
2012-03-21 08:00:00,1,1,0,2,9.0,19.33,8.0,3.6667,134,1,135,busan
2011-08-30 01:00:00,3,0,1,1,8.67,18.33,5.3333,3.6667,77,2,79,incheon
2012-08-12 10:00:00,4,0,0,3,4.33,12.67,4.0,5.3333,13,6,19,incheon
2011-11-03 05:00:00,1,0,1,1,12.33,18.33,5.0,5.0,68,1,69,incheon
2012-05-17 16:00:00,3,1,0,2,9.67,14.0,6.6667,7.0,45,9,54,incheon
2012-08-13 14:00:00,3,0,1,1,32.8,34.85,33,7.0015,85,163,248,seoul
2011-06-15 19:00:00,4,0,1,1,10.0,19.33,10.0,9.3333,37,5,42,seoul
2012-03-04 13:00:00,1,0,0,1,14.76,16.665,37,23.9994,108,256,364,seoul
2012-02-08 21:00:00,1,0,1,3,9.84,11.365,87,12.998,3,126,129,seoul
2012-08-27 09:00:00,4,0,1,2,14.33,11.0,5.6667,4.0,127,12,139,seoul
2012-06-07 22:00:00,2,0,1,1,24.6,31.06,46,11.0014,35,193,228,seoul
2011-01-12 20:00:00,1,1,0,2,9.33,13.33,4.3333,9.6667,20,11,31,incheon
2012-10-19 03:00:00,4,1,0,1,9.33,18.67,7.6667,8.0,103,20,123,busan
2012-04-09 13:00:00,4,0,1,2,7.33,9.67,6.6667,7.0,69,17,86,busan
2011-04-26 13:00:00,1,0,0,2,12.0,10.67,7.6667,6.3333,138,14,152,incheon
2012-01-03 18:00:00,4,0,0,1,5.33,18.0,7.6667,7.6667,98,10,108,busan
2011-10-15 03:00:00,4,0,0,1,18.04,21.97,62,12.998,5,18,23,seoul
2012-06-14 06:00:00,1,1,1,3,16.0,19.33,6.0,9.3333,17,16,33,seoul
2011-10-01 21:00:00,4,0,0,3,14.76,18.18,87,7.0015,3,53,56,seoul
2011-09-08 13:00:00,3,1,0,2,6.0,20.0,4.3333,4.3333,41,6,47,busan
2011-01-05 13:00:00,2,0,0,3,4.67,9.33,4.0,10.0,8,15,23,incheon
2012-06-26 17:00:00,4,1,0,2,11.33,19.67,9.0,7.3333,31,8,39,incheon
2011-08-20 12:00:00,2,0,0,3,12.67,12.33,5.6667,6.0,89,7,96,busan
2011-03-21 10:00:00,4,1,1,3,9.0,19.33,4.6667,9.0,57,11,68,busan
2011-08-26 01:00:00,3,0,1,1,10.0,10.33,4.0,4.6667,140,5,145,incheon
2012-12-13 21:00:00,2,1,1,3,13.67,16.0,9.6667,8.3333,23,15,38,busan
2012-01-30 21:00:00,1,1,0,2,9.67,16.67,3.3333,6.0,132,17,149,busan
2011-09-23 04:00:00,1,0,0,1,14.0,12.0,7.0,7.0,75,12,87,seoul
2012-05-23 08:00:00,2,0,1,3,9.0,18.33,9.3333,10.0,77,16,93,incheon
2012-08-11 13:00:00,3,0,0,2,4.33,14.67,9.0,3.3333,94,12,106,incheon
2012-02-03 09:00:00,3,0,1,2,5.0,12.0,9.6667,6.3333,141,17,158,incheon
2012-05-28 15:00:00,4,0,1,2,11.0,12.33,9.6667,3.6667,29,7,36,busan
2012-01-21 04:00:00,3,1,0,2,15.0,11.67,4.3333,4.0,65,9,74,incheon
2012-08-06 01:00:00,2,1,1,2,16.33,15.33,4.6667,7.6667,35,7,42,busan
2012-04-13 16:00:00,2,0,1,1,22.96,26.515,26,16.9979,113,350,463,seoul
2012-05-10 13:00:00,3,1,0,2,12.33,8.67,6.0,4.0,13,14,27,incheon
2012-04-23 07:00:00,4,0,1,2,10.33,9.33,5.0,3.6667,76,16,92,incheon
2011-12-02 19:00:00,1,0,0,1,7.67,16.67,5.6667,4.3333,53,8,61,busan
2011-06-14 16:00:00,2,0,0,3,5.0,11.33,8.3333,6.6667,115,19,134,busan
2011-07-11 02:00:00,2,0,1,3,7.67,9.33,5.3333,9.6667,57,6,63,incheon
2012-07-21 12:00:00,2,0,1,2,9.67,15.33,6.3333,10.0,76,6,82,busan
2011-07-24 17:00:00,1,1,1,3,11.0,9.0,10.0,8.6667,92,11,103,incheon
2012-05-17 00:00:00,2,0,1,1,24.6,28.79,78,8.9981,30,49,79,seoul
2012-07-19 16:00:00,3,1,1,1,13.33,16.0,7.3333,7.3333,45,17,62,busan
2011-11-07 15:00:00,3,0,1,1,8.67,18.67,5.6667,5.3333,97,14,111,busan
2012-07-15 06:00:00,3,1,0,1,8.0,19.0,5.0,8.0,150,1,151,busan
2011-08-26 12:00:00,1,1,1,3,11.67,7.67,5.6667,6.0,50,14,64,seoul
2011-03-18 08:00:00,1,1,0,2,5.67,11.67,3.3333,8.6667,26,15,41,busan
2011-11-27 11:00:00,4,0,1,2,9.33,19.33,3.6667,3.6667,5,20,25,incheon
2011-07-08 12:00:00,4,1,0,1,11.0,19.0,9.6667,6.3333,23,3,26,busan
2011-02-20 19:00:00,4,0,0,1,3.67,11.67,4.0,8.3333,4,3,7,seoul
2011-03-09 09:00:00,2,1,1,2,5.33,17.0,9.3333,10.0,134,12,146,busan
2012-04-20 09:00:00,3,0,1,3,10.33,10.67,3.3333,6.6667,56,1,57,busan
2012-09-19 00:00:00,2,0,1,1,16.33,9.0,6.3333,8.3333,54,4,58,busan
2011-03-09 12:00:00,1,0,1,2,13.12,15.15,76,16.9979,14,84,98,seoul
2011-10-10 12:00:00,4,1,1,3,14.0,17.67,9.6667,6.6667,6,4,10,incheon
2012-10-18 14:00:00,3,0,1,3,5.67,11.67,3.6667,6.3333,139,7,146,incheon
2012-02-11 14:00:00,3,0,0,1,10.67,17.33,8.0,7.0,43,7,50,seoul
2011-04-29 17:00:00,1,0,0,3,9.0,19.0,8.0,6.6667,19,7,26,incheon
2012-01-20 05:00:00,1,0,0,1,11.67,18.0,5.6667,8.3333,147,14,161,busan
2012-01-18 15:00:00,1,0,1,1,12.3,12.88,33,35.0008,8,122,130,seoul
2011-01-20 23:00:00,4,1,1,3,14.33,11.0,4.6667,5.3333,6,16,22,incheon
2012-11-06 15:00:00,4,0,1,1,13.94,15.91,46,16.9979,45,227,272,seoul
2012-03-03 18:00:00,1,0,0,2,12.67,12.33,8.6667,9.3333,122,2,124,incheon
2012-05-29 06:00:00,2,0,0,2,9.67,13.67,8.3333,6.6667,121,1,122,seoul
2011-01-18 18:00:00,3,1,1,3,14.33,6.67,5.6667,5.0,122,8,130,incheon
2012-08-10 06:00:00,2,0,1,2,8.67,19.67,5.3333,4.6667,99,17,116,busan
2012-09-10 13:00:00,3,0,1,1,26.24,31.06,38,15.0013,72,251,323,seoul
2012-09-08 05:00:00,2,1,1,3,14.33,8.67,6.6667,9.6667,94,13,107,busan
2012-10-07 19:00:00,4,0,0,2,16.4,20.455,82,7.0015,17,97,114,seoul
2011-01-26 23:00:00,3,0,0,2,7.33,20.0,8.6667,6.3333,113,9,122,incheon
2012-09-15 11:00:00,3,0,0,1,26.24,31.06,38,26.0027,228,399,627,seoul
2012-10-25 15:00:00,1,0,0,1,7.67,15.0,3.6667,6.3333,131,16,147,seoul
2011-11-02 10:00:00,2,0,1,1,6.0,6.67,4.3333,9.6667,12,10,22,incheon
2012-07-19 13:00:00,3,0,1,1,13.67,18.67,9.3333,8.0,67,7,74,incheon
2011-03-02 01:00:00,1,0,1,1,9.02,11.365,69,12.998,0,4,4,seoul
2012-03-12 03:00:00,3,0,1,3,6.33,13.0,5.6667,9.6667,98,1,99,incheon
2012-04-05 21:00:00,3,0,0,2,15.0,13.67,4.6667,7.0,92,12,104,seoul
2011-11-21 05:00:00,3,0,1,1,10.33,15.33,5.6667,6.3333,15,8,23,seoul
2012-06-29 18:00:00,2,0,1,2,7.0,10.0,6.3333,8.0,127,6,133,incheon
2011-10-03 19:00:00,2,1,0,2,9.67,15.0,3.3333,3.6667,104,10,114,busan
2011-02-10 19:00:00,1,0,1,1,11.0,17.0,7.3333,9.0,11,12,23,seoul
2012-02-10 02:00:00,4,1,1,2,3.67,12.0,3.6667,5.3333,21,19,40,busan
2012-04-07 07:00:00,2,0,0,1,13.12,15.15,33,19.0012,14,40,54,seoul
2012-06-07 05:00:00,1,0,1,3,15.0,8.67,7.0,5.6667,130,18,148,seoul
